Date,Open,High,Low,Close,Adj Close,Volume
2002-07-30,81.750000,81.900002,81.519997,81.519997,45.239117,6100
2002-07-31,81.949997,82.800003,81.900002,82.529999,45.799637,29400
2002-08-01,82.540001,83.019997,82.540001,83.000000,46.060467,25000
2002-08-02,83.160004,84.099998,82.879997,83.849998,46.532135,52800
2002-08-05,84.040001,84.440002,83.849998,84.220001,46.737495,61100
2002-08-06,83.870003,83.900002,83.220001,83.500000,46.337978,64900
2002-08-07,83.599998,84.139999,83.360001,83.699997,46.448914,40300
2002-08-08,83.580002,83.769997,83.360001,83.699997,46.448914,40900
2002-08-09,84.000000,84.879997,84.000000,84.879997,47.103741,35900
2002-08-12,85.300003,86.699997,85.139999,85.400002,47.392349,32100
2002-08-13,85.779999,86.470001,85.370003,86.449997,47.975025,75400
2002-08-14,87.459999,87.900002,86.750000,86.779999,48.158169,130000
2002-08-15,86.379997,86.500000,85.849998,86.019997,47.736385,87100
2002-08-16,86.440002,86.519997,84.820000,85.059998,47.203667,85000
2002-08-19,85.050003,85.339996,84.709999,85.320000,47.347954,47300
2002-08-20,85.620003,86.290001,85.599998,86.269997,47.875134,40800
2002-08-21,85.680000,86.099998,85.629997,85.809998,47.619846,40000
2002-08-22,85.550003,85.550003,85.059998,85.059998,47.203667,34400
2002-08-23,85.199997,85.949997,85.199997,85.900002,47.669811,20100
2002-08-26,85.699997,86.209999,85.669998,85.980003,47.714218,23900
2002-08-27,85.400002,85.680000,85.199997,85.440002,47.414558,301800
2002-08-28,86.040001,86.180000,85.839996,85.870003,47.653133,18100
2002-08-29,86.760002,86.860001,86.349998,86.559998,48.036057,135700
2002-08-30,86.750000,87.129997,86.449997,87.080002,48.324615,78100
2002-09-03,87.080002,88.040001,87.000000,88.040001,49.067543,102100
2002-09-04,88.029999,88.300003,87.839996,88.019997,49.056400,66300
2002-09-05,88.570000,88.650002,87.379997,88.500000,49.323929,648400
2002-09-06,87.970001,88.190002,87.199997,87.459999,48.744286,140000
2002-09-09,87.500000,87.830002,87.260002,87.330002,48.671867,83800
2002-09-10,87.169998,88.000000,87.000000,87.750000,48.905930,336000
2002-09-11,87.000000,87.300003,86.750000,87.290001,48.649551,177700
2002-09-12,87.480003,88.139999,87.470001,87.970001,49.028530,43400
2002-09-13,88.330002,88.940002,88.180000,88.779999,49.479980,155100
2002-09-16,89.199997,89.220001,88.900002,88.930000,49.563580,73000
2002-09-17,88.639999,89.320000,88.360001,89.099998,49.658344,75400
2002-09-18,89.160004,89.559998,89.019997,89.120003,49.669472,196600
2002-09-19,89.699997,89.769997,89.260002,89.720001,50.003872,109900
2002-09-20,89.449997,89.519997,89.059998,89.300003,49.769798,113500
2002-09-23,90.000000,90.239998,89.769997,90.099998,50.215668,163200
2002-09-24,90.300003,90.940002,90.209999,90.680000,50.538944,251900
2002-09-25,90.099998,90.360001,89.260002,89.580002,49.925831,127200
2002-09-26,89.050003,89.529999,88.610001,89.370003,49.808819,429000
2002-09-27,89.529999,90.040001,89.480003,90.040001,50.182228,298200
2002-09-30,90.660004,90.900002,90.080002,90.400002,50.382862,297800
2002-10-01,89.160004,89.300003,88.800003,88.940002,49.757957,257500
2002-10-02,89.239998,89.480003,88.839996,89.449997,50.043285,91000
2002-10-03,89.300003,89.510002,88.800003,89.230003,49.920197,29900
2002-10-04,88.400002,89.720001,88.400002,89.510002,50.076828,131000
2002-10-07,89.900002,89.959999,89.459999,89.660004,50.160744,433800
2002-10-08,89.500000,90.519997,89.360001,89.690002,50.177567,530900
2002-10-09,90.300003,90.379997,89.949997,90.150002,50.434910,402900
2002-10-10,90.169998,90.169998,89.279999,89.440002,50.037670,97100
2002-10-11,89.099998,89.220001,88.059998,88.379997,49.444656,421800
2002-10-14,88.500000,88.550003,88.070000,88.250000,49.371948,18300
2002-10-15,87.000000,87.300003,86.150002,86.160004,48.202686,297100
2002-10-16,86.599998,86.599998,85.889999,86.199997,48.225060,125200
2002-10-17,85.139999,85.559998,85.070000,85.150002,47.637604,233400
2002-10-18,85.019997,85.389999,84.279999,85.370003,47.760681,459100
2002-10-21,85.500000,85.599998,84.500000,84.540001,47.296352,134900
2002-10-22,84.849998,84.849998,84.220001,84.300003,47.162083,205000
2002-10-23,84.750000,85.199997,84.180000,84.330002,47.178860,127800
2002-10-24,84.160004,85.250000,84.080002,85.070000,47.592869,339600
2002-10-25,85.349998,85.559998,85.150002,85.379997,47.766296,146100
2002-10-28,85.559998,85.639999,85.199997,85.260002,47.699150,97800
2002-10-29,85.820000,86.889999,85.769997,86.370003,48.320156,125000
2002-10-30,86.370003,86.680000,86.070000,86.339996,48.303379,31900
2002-10-31,86.050003,86.860001,86.019997,86.730003,48.521553,512700
2002-11-01,86.300003,86.930000,85.250000,85.980003,48.318699,125100
2002-11-04,85.480003,85.750000,85.250000,85.599998,48.105152,342500
2002-11-05,85.599998,85.599998,85.089996,85.269997,47.919701,73800
2002-11-06,85.050003,86.129997,84.910004,85.610001,48.110760,118500
2002-11-07,87.050003,87.730003,86.849998,87.730003,49.302155,147900
2002-11-08,88.400002,88.650002,87.949997,88.440002,49.701141,294700
2002-11-11,88.550003,88.919998,88.400002,88.919998,49.970860,70000
2002-11-12,89.150002,89.150002,88.370003,88.410004,49.684284,494300
2002-11-13,88.449997,88.690002,87.959999,88.599998,49.791077,104700
2002-11-14,87.650002,87.650002,86.760002,86.760002,48.757038,118000
2002-11-15,86.540001,87.230003,86.260002,87.110001,48.953705,110700
2002-11-18,87.019997,87.629997,86.959999,87.500000,49.172894,32200
2002-11-19,87.949997,88.230003,87.510002,87.820000,49.352749,51800
2002-11-20,88.199997,88.220001,86.809998,86.959999,48.869400,307400
2002-11-21,86.500000,86.500000,85.860001,86.120003,48.397388,323200
2002-11-22,86.330002,86.389999,85.879997,86.040001,48.352406,184800
2002-11-25,86.000000,86.379997,85.800003,85.879997,48.262463,288200
2002-11-26,86.199997,87.019997,86.150002,86.959999,48.869400,377800
2002-11-27,86.250000,86.330002,84.959999,85.000000,47.767925,325600
2002-11-29,85.160004,85.629997,85.139999,85.550003,48.077038,31700
2002-12-02,84.360001,85.400002,84.150002,85.239998,48.121658,284900
2002-12-03,85.699997,85.699997,85.120003,85.360001,48.189362,113800
2002-12-04,85.900002,86.000000,85.550003,85.800003,48.437767,129000
2002-12-05,85.279999,86.279999,85.260002,86.019997,48.561981,206400
2002-12-06,87.000000,87.089996,85.760002,86.169998,48.646690,440500
2002-12-09,86.199997,86.849998,86.169998,86.650002,48.917610,400300
2002-12-10,86.610001,86.930000,86.500000,86.879997,49.047516,151600
2002-12-11,87.150002,87.650002,86.959999,87.459999,49.374924,163800
2002-12-12,87.059998,87.599998,87.059998,87.379997,49.329762,135800
2002-12-13,87.139999,87.160004,86.529999,86.529999,48.849899,425800
2002-12-16,86.900002,86.900002,85.839996,85.879997,48.482918,115700
2002-12-17,86.300003,86.349998,85.680000,85.879997,48.482918,290600
2002-12-18,86.480003,86.690002,86.250000,86.550003,48.861210,191000
2002-12-19,86.800003,87.489998,86.650002,87.320000,49.295891,134400
2002-12-20,87.230003,87.559998,87.150002,87.379997,49.329762,41900
2002-12-23,87.360001,87.400002,86.250000,87.400002,49.341061,74200
2002-12-24,88.000000,88.080002,87.839996,87.889999,49.617641,46600
2002-12-26,87.900002,88.059998,87.730003,88.059998,49.713634,13500
2002-12-27,88.550003,89.029999,88.279999,89.029999,50.261253,140200
2002-12-30,88.900002,89.239998,88.629997,89.239998,50.379799,274900
2002-12-31,88.949997,89.330002,88.320000,88.570000,50.252712,109400
2003-01-02,87.699997,87.900002,86.209999,86.279999,48.953411,192100
2003-01-03,86.150002,86.540001,85.830002,86.480003,49.066887,311200
2003-01-06,86.169998,86.290001,85.809998,86.250000,48.936356,35600
2003-01-07,86.190002,86.750000,86.169998,86.559998,49.112309,69800
2003-01-08,86.879997,87.139999,86.779999,86.989998,49.356266,160100
2003-01-09,86.169998,86.169998,85.019997,85.320000,48.408756,237500
2003-01-10,85.919998,85.919998,85.120003,85.540001,48.533554,145200
2003-01-13,85.540001,85.870003,85.400002,85.680000,48.613018,53300
2003-01-14,86.000000,86.279999,85.959999,85.980003,48.783230,98900
2003-01-15,86.279999,86.699997,86.199997,86.400002,49.021515,129600
2003-01-16,86.379997,86.599998,85.620003,86.519997,49.089596,57900
2003-01-17,87.099998,87.239998,86.930000,86.949997,49.333572,97700
2003-01-21,86.879997,87.449997,86.800003,87.449997,49.617229,107500
2003-01-22,87.680000,87.900002,87.519997,87.879997,49.861248,107100
2003-01-23,87.320000,87.699997,87.300003,87.449997,49.617229,110700
2003-01-24,87.739998,88.440002,87.739998,87.970001,49.912281,285300
2003-01-27,87.900002,88.040001,87.500000,87.650002,49.730724,150500
2003-01-28,87.650002,87.779999,87.099998,87.650002,49.730724,454700
2003-01-29,87.830002,87.879997,86.980003,87.169998,49.458374,221400
2003-01-30,87.199997,87.900002,87.099998,87.820000,49.827194,108600
2003-01-31,87.900002,88.209999,87.540001,88.059998,49.963352,182300
2003-02-03,87.669998,87.910004,87.309998,87.879997,50.036213,55200
2003-02-04,88.370003,88.400002,88.110001,88.269997,50.258282,56900
2003-02-05,88.230003,88.699997,87.430000,87.510002,49.825562,223300
2003-02-06,87.839996,88.260002,87.790001,88.220001,50.229832,120900
2003-02-07,87.769997,88.519997,87.629997,88.419998,50.343670,247200
2003-02-10,88.120003,88.400002,87.690002,87.800003,49.990681,76600
2003-02-11,87.599998,87.910004,87.430000,87.779999,49.979317,259100
2003-02-12,87.800003,88.129997,87.669998,88.089996,50.155777,121300
2003-02-13,88.269997,89.180000,88.169998,88.570000,50.429081,440200
2003-02-14,88.300003,88.370003,87.610001,87.809998,49.996372,829700
2003-02-18,87.559998,87.980003,87.339996,87.919998,50.058990,213200
2003-02-19,88.389999,88.699997,88.250000,88.519997,50.400623,62100
2003-02-20,88.339996,88.900002,88.339996,88.820000,50.571423,486700
2003-02-21,88.559998,88.720001,88.209999,88.300003,50.275364,250400
2003-02-24,88.879997,88.900002,88.620003,88.720001,50.514500,168200
2003-02-25,89.400002,89.650002,89.000000,89.129997,50.747948,358500
2003-02-26,89.379997,89.750000,89.150002,89.750000,51.100937,334000
2003-02-27,89.459999,89.989998,89.309998,89.900002,51.186348,695700
2003-02-28,89.680000,90.540001,89.580002,90.470001,51.510925,213100
2003-03-03,90.000000,90.449997,89.910004,90.239998,51.573746,204100
2003-03-04,90.129997,90.449997,90.019997,90.300003,51.608021,83100
2003-03-05,90.620003,90.629997,90.040001,90.599998,51.779530,126000
2003-03-06,90.550003,90.680000,90.059998,90.250000,51.579487,166000
2003-03-07,90.720001,90.790001,90.050003,90.559998,51.756649,263800
2003-03-10,90.809998,91.029999,90.680000,91.029999,52.025272,147200
2003-03-11,90.989998,91.160004,90.730003,90.870003,51.933773,82800
2003-03-12,90.919998,91.360001,90.879997,91.199997,52.122402,454800
2003-03-13,90.150002,90.389999,89.519997,89.519997,51.162235,830200
2003-03-14,89.900002,90.120003,89.620003,89.959999,51.413731,590900
2003-03-17,90.519997,90.519997,88.860001,88.879997,50.796516,724400
2003-03-18,88.959999,89.199997,88.010002,88.040001,50.316456,415200
2003-03-19,88.040001,88.070000,87.330002,87.389999,49.944916,398400
2003-03-20,87.820000,87.949997,86.760002,87.250000,49.864941,206700
2003-03-21,86.919998,87.050003,86.050003,86.050003,49.179081,843400
2003-03-24,87.099998,87.599998,86.849998,87.410004,49.956367,373800
2003-03-25,87.650002,87.820000,86.900002,87.309998,49.899216,606400
2003-03-26,87.250000,87.650002,87.250000,87.489998,50.002071,309500
2003-03-27,87.750000,87.870003,87.330002,87.550003,50.036373,191600
2003-03-28,87.919998,88.080002,87.720001,87.750000,50.150650,253400
2003-03-31,88.300003,88.930000,88.300003,88.900002,50.807926,643800
2003-04-01,88.400002,88.790001,87.900002,88.269997,50.663288,289800
2003-04-02,87.650002,87.699997,87.279999,87.349998,50.135258,312200
2003-04-03,87.250000,87.580002,87.139999,87.300003,50.106567,245600
2003-04-04,87.059998,87.300003,86.879997,87.050003,49.963074,184900
2003-04-07,86.220001,86.860001,85.919998,86.849998,49.848248,485400
2003-04-08,87.050003,87.589996,86.989998,87.550003,50.250034,194700
2003-04-09,87.400002,87.860001,87.169998,87.809998,50.399250,102400
2003-04-10,87.750000,87.849998,87.349998,87.400002,50.163967,53300
2003-04-11,86.820000,87.320000,86.589996,87.260002,50.083599,450000
2003-04-14,87.099998,87.110001,86.709999,87.019997,49.945850,207100
2003-04-15,87.330002,87.529999,87.040001,87.489998,50.215595,128500
2003-04-16,87.529999,87.900002,87.470001,87.849998,50.422234,97700
2003-04-17,88.239998,88.400002,87.800003,87.989998,50.502605,106200
2003-04-21,87.480003,87.830002,87.260002,87.800003,50.393539,148000
2003-04-22,88.150002,88.260002,87.620003,87.750000,50.364807,299900
2003-04-23,87.779999,88.010002,87.599998,87.930000,50.468170,42700
2003-04-24,88.400002,88.989998,88.400002,88.720001,50.921570,199000
2003-04-25,88.750000,89.099998,88.680000,88.919998,51.036369,529700
2003-04-28,89.089996,89.089996,88.779999,88.779999,50.955997,80500
2003-04-29,88.529999,88.769997,88.320000,88.629997,50.869942,177500
2003-04-30,88.790001,89.519997,88.730003,89.449997,51.340542,293400
2003-05-01,89.199997,89.599998,88.800003,89.019997,51.365368,231200
2003-05-02,89.059998,89.070000,88.269997,88.320000,50.961483,231500
2003-05-05,88.309998,88.870003,88.199997,88.790001,51.232666,77700
