日期,美元／新台幣,人民幣／新台幣,歐元／美元,美元／日幣,英鎊／美元,澳幣／美元,美元／港幣,美元／人民幣,美元／南非幣,紐幣／美元
2018/2/21,29.245,4.614305,1.23215,107.655,1.3973,0.78515,7.8249,6.3379,11.7117,0.73425
2018/2/22,29.301,4.613355,1.2273,107.36,1.3882,0.7798,7.8238,6.35135,11.7228,0.73165
2018/2/23,29.306,4.627623,1.23,106.89,1.3953,0.7829,7.82275,6.33285,11.6531,0.73075
2018/2/26,29.235,4.636846,1.2329,106.62,1.4038,0.7887,7.8234,6.30495,11.51795,0.73425
2018/2/27,29.23,4.636492,1.2337,107.01,1.39855,0.7853,7.82625,6.30435,11.5553,0.72945
2018/3/1,29.318,4.620487,1.2201,106.86,1.37595,0.7732,7.8273,6.3452,11.8441,0.72115
2018/3/2,29.29,4.613204,1.2259,105.78,1.37645,0.77605,7.82935,6.34915,11.87525,0.7269
2018/3/5,29.292,4.618938,1.2294,105.46,1.3775,0.7736,7.8315,6.3417,11.991,0.7206
2018/3/6,29.287,4.619292,1.23355,106.1,1.38225,0.7765,7.83275,6.34015,11.8395,0.72395
2018/3/7,29.254,4.629504,1.24175,105.675,1.3879,0.78165,7.8345,6.31905,11.8222,0.7294
2018/3/8,29.261,4.622477,1.2403,105.95,1.3896,0.78125,7.8337,6.33015,11.8777,0.7285
2018/3/9,29.3,4.62436,1.2312,106.715,1.383,0.78025,7.8396,6.336,11.9007,0.7277
2018/3/12,29.28,4.631598,1.2331,106.555,1.38685,0.7875,7.84005,6.3218,11.7877,0.7317
2018/3/13,29.252,4.621085,1.2322,106.96,1.38975,0.78665,7.8394,6.3301,11.84595,0.73185
2018/3/14,29.257,4.633928,1.2373,106.68,1.3951,0.78835,7.8415,6.31365,11.75175,0.73275
2018/3/15,29.2,4.623586,1.23705,106.12,1.39835,0.78695,7.8408,6.31545,11.80875,0.73215
2018/3/16,29.231,4.62259,1.2312,105.74,1.39325,0.77915,7.84335,6.3235,11.9426,0.7254
2018/3/19,29.201,4.613232,1.227,105.915,1.3934,0.7694,7.84395,6.32985,12.0644,0.72
2018/3/20,29.175,4.610584,1.2345,106.46,1.40545,0.77025,7.8445,6.32785,11.99505,0.722
2018/3/21,29.189,4.613321,1.2279,106.33,1.4028,0.7695,7.84615,6.3271,11.9773,0.7174
2018/3/22,29.153,4.61527,1.23645,105.7,1.416,0.7756,7.8463,6.31665,11.782,0.72485
2018/3/23,29.17,4.61274,1.23245,105.07,1.4108,0.77275,7.84845,6.3238,11.82205,0.72415
2018/3/26,29.153,4.63696,1.23785,105.13,1.41815,0.7733,7.8473,6.2871,11.6408,0.72835
2018/3/27,29.135,4.65082,1.24415,105.49,1.4158,0.7725,7.84665,6.2645,11.6522,0.72815
2018/3/28,29.163,4.645987,1.24035,105.55,1.41735,0.76635,7.84725,6.27705,11.68955,0.72525
2018/3/29,29.165,4.641843,1.23055,106.585,1.40505,0.767,7.84855,6.28305,11.8084,0.71945
2018/3/30,29.12,4.647377,1.2323,106.19,1.4053,0.77005,7.84855,6.2659,11.83335,0.7245
2018/3/31,29.12,4.644698,1.23245,106.285,1.4015,0.76795,7.8478,6.2695,11.83255,0.7243
2018/4/2,29.142,4.648324,1.2331,106.3,1.4063,0.76855,7.8481,6.26935,11.80955,0.72335
2018/4/3,29.148,4.64488,1.2323,106.17,1.40785,0.7692,7.8491,6.2753,11.81025,0.72525
2018/4/9,29.209,4.629948,1.22805,107.1,1.4103,0.76735,7.8494,6.3087,12.02505,0.72945
2018/4/10,29.19,4.636569,1.23215,106.99,1.41605,0.77225,7.84945,6.2956,12.11965,0.73305
2018/4/11,29.201,4.648244,1.2368,106.985,1.421,0.7746,7.84975,6.28215,12.04055,0.73605
2018/4/12,29.26,4.658602,1.2367,106.905,1.4181,0.7757,7.84985,6.28085,11.98545,0.73865
2018/4/13,29.302,4.666578,1.2343,107.64,1.42875,0.78015,7.84975,6.2791,12.02205,0.73955
2018/4/16,29.425,4.689168,1.236,107.25,1.42605,0.77765,7.84995,6.2751,12.06715,0.7359
2018/4/17,29.362,4.681301,1.23965,106.975,1.43625,0.7783,7.84995,6.2722,12.0195,0.7347
2018/4/18,29.366,4.67677,1.2369,107.325,1.42735,0.7755,7.84995,6.2791,12.0066,0.7316
2018/4/19,29.34,4.681901,1.2383,107.34,1.4197,0.7797,7.84895,6.2667,11.942,0.7313
2018/4/20,29.407,4.680712,1.2327,107.58,1.4054,0.77055,7.8452,6.2826,11.9836,0.72315
2018/4/23,29.528,4.689283,1.22535,107.9,1.4002,0.76545,7.84285,6.2969,12.25865,0.71925
2018/4/24,29.616,4.69227,1.2192,108.855,1.39325,0.76045,7.84575,6.31165,12.3026,0.71135
2018/4/25,29.66,4.691856,1.21955,109.255,1.39395,0.7567,7.84845,6.3216,12.438,0.70765
2018/4/26,29.705,4.695143,1.21645,109.37,1.39075,0.7562,7.84755,6.32675,12.4043,0.706
2018/4/27,29.636,4.677302,1.20835,109.33,1.38885,0.75465,7.8477,6.33615,12.4002,0.7048
2018/4/30,29.605,4.686856,1.2115,109.28,1.3755,0.7553,7.84875,6.3166,12.3481,0.70645
2018/5/2,29.758,4.679386,1.2015,109.765,1.36355,0.7521,7.84975,6.3594,12.57455,0.7027
2018/5/3,29.742,4.678149,1.19965,109.675,1.36115,0.7523,7.8493,6.35765,12.63675,0.7017
2018/5/4,29.716,4.674891,1.19665,109.075,1.3563,0.7524,7.8498,6.3565,12.63815,0.70165
2018/5/7,29.763,4.675589,1.1928,109.215,1.35405,0.7518,7.84955,6.3656,12.5439,0.7014
2018/5/8,29.783,4.678075,1.1905,108.98,1.3527,0.7487,7.84945,6.3665,12.5409,0.70045
2018/5/9,29.928,4.689927,1.1837,109.71,1.35295,0.7425,7.84985,6.38135,12.6479,0.696
2018/5/10,29.872,4.69552,1.1855,109.925,1.35275,0.74745,7.84975,6.3618,12.50125,0.6925
2018/5/11,29.773,4.703003,1.19145,109.39,1.35265,0.7539,7.8497,6.33065,12.3213,0.69655
2018/5/14,29.742,4.699236,1.1975,109.52,1.35795,0.75485,7.84985,6.3291,12.2344,0.69525
2018/5/15,29.848,4.702523,1.19265,109.85,1.35295,0.75205,7.8492,6.34725,12.41525,0.6919
2018/5/16,29.892,4.701563,1.18445,110.175,1.35025,0.74905,7.84995,6.3579,12.5239,0.68885
2018/5/17,29.906,4.704453,1.1816,110.585,1.35225,0.75315,7.84975,6.35695,12.46865,0.68865
2018/5/18,29.912,4.702675,1.1811,110.905,1.3507,0.75135,7.84985,6.36065,12.5531,0.69065
2018/5/21,29.992,4.698757,1.17245,111.34,1.34045,0.75165,7.84985,6.38295,12.85315,0.68905
2018/5/22,29.922,4.71095,1.182,110.97,1.34605,0.76005,7.84915,6.3516,12.5265,0.6968
2018/5/23,29.96,4.698207,1.17175,109.95,1.33915,0.75305,7.8489,6.3769,12.6561,0.68975
2018/5/24,29.915,4.68798,1.173,109.64,1.33725,0.75605,7.8473,6.3812,12.4255,0.69135
2018/5/25,29.945,4.691723,1.1705,109.37,1.3355,0.75775,7.84615,6.3825,12.4787,0.69285
2018/5/28,29.928,4.685438,1.1691,109.48,1.3318,0.7563,7.84475,6.38745,12.45055,0.69465
2018/5/29,29.988,4.675189,1.15705,108.725,1.3247,0.7541,7.8471,6.4143,12.59075,0.6928
2018/5/30,30.05,4.68188,1.16005,108.77,1.32815,0.75275,7.845,6.41835,12.5699,0.6931
2018/5/31,29.98,4.684885,1.17175,108.75,1.33395,0.7583,7.84775,6.3993,12.4692,0.7
2018/6/1,29.864,4.657052,1.169,109.12,1.32875,0.75505,7.8442,6.41265,12.6516,0.6992
